"arm","strategy","fit_unit_id","group_size","start_path_position","end_path_position","candidate_model","fit_status","criterion_eligible","n_observations","n_episodes","AIC","BIC","r_per_day","K","N_init"
"G1","rolling_5","MDAMB231_G1_full_13_episodes_ignore_media__g05__w003",5,3,7,"logistic__mean_preserving_lognormal","ok",TRUE,34,5,1033.25194525071,1045.46282944764,1.11364514392746,3901450.37736562,
"G1","rolling_5","MDAMB231_G1_full_13_episodes_ignore_media__g05__w004",5,4,8,"exponential__normal","ok",TRUE,32,5,1022.19504588085,1032.45519720045,0.0067778827081451,,
"G1","rolling_5","MDAMB231_G1_full_13_episodes_ignore_media__g05__w004",5,4,8,"logistic__normal","ok",TRUE,32,5,1000.87292642304,1012.59881364544,1.50044828547423,3983799.97322489,
"G1","rolling_5","MDAMB231_G1_full_13_episodes_ignore_media__g05__w004",5,4,8,"exponential__mean_preserving_lognormal","ok",TRUE,32,5,1032.47871312153,1042.73886444113,0.021743200657411,,
"G1","rolling_5","MDAMB231_G1_full_13_episodes_ignore_media__g05__w004",5,4,8,"logistic__mean_preserving_lognormal","ok",TRUE,32,5,976.495316009362,988.22120323176,1.23271728950341,3885885.64793385,
"G1","rolling_5","MDAMB231_G1_full_13_episodes_ignore_media__g05__w005",5,5,9,"exponential__normal","ok",TRUE,17,5,525.894302037564,531.726795445958,0.311826905691018,,
"G1","rolling_5","MDAMB231_G1_full_13_episodes_ignore_media__g05__w005",5,5,9,"logistic__normal","ok",TRUE,17,5,527.894320582985,534.560027335435,0.311848370348185,582950901071.004,
"G1","rolling_5","MDAMB231_G1_full_13_episodes_ignore_media__g05__w005",5,5,9,"exponential__mean_preserving_lognormal","ok",TRUE,17,5,536.502935607488,542.335429015881,0.353966763458554,,
"G1","rolling_5","MDAMB231_G1_full_13_episodes_ignore_media__g05__w005",5,5,9,"logistic__mean_preserving_lognormal","ok",TRUE,17,5,518.228814301859,524.894521054309,1.02509582139882,5085753.19741172,
"G1","rolling_5","MDAMB231_G1_full_13_episodes_ignore_media__g05__w006",5,6,10,"exponential__normal","ok",TRUE,18,5,567.421754084763,573.654356390036,0.258883204096147,,
"G1","rolling_5","MDAMB231_G1_full_13_episodes_ignore_media__g05__w006",5,6,10,"logistic__normal","ok",TRUE,18,5,565.885107440499,573.008081503668,0.971100552385041,5712192.79764912,
"G1","rolling_5","MDAMB231_G1_full_13_episodes_ignore_media__g05__w006",5,6,10,"exponential__mean_preserving_lognormal","ok",TRUE,18,5,576.723674215873,582.956276521147,0.270323372634936,,
"G1","rolling_5","MDAMB231_G1_full_13_episodes_ignore_media__g05__w006",5,6,10,"logistic__mean_preserving_lognormal","ok",TRUE,18,5,545.17574779679,552.298721859959,1.04584224469159,5086901.29021268,
"G1","rolling_5","MDAMB231_G1_full_13_episodes_ignore_media__g05__w007",5,7,11,"exponential__normal","ok",TRUE,22,5,688.357439369317,695.994736542825,0.194827041065192,,
"G1","rolling_5","MDAMB231_G1_full_13_episodes_ignore_media__g05__w007",5,7,11,"logistic__normal","ok",TRUE,22,5,690.35744776006,699.085787386926,0.194797579506285,4703325539696.33,
"G1","rolling_5","MDAMB231_G1_full_13_episodes_ignore_media__g05__w007",5,7,11,"exponential__mean_preserving_lognormal","ok",TRUE,22,5,694.736404917484,702.373702090992,0.145280830721578,,
"G1","rolling_5","MDAMB231_G1_full_13_episodes_ignore_media__g05__w007",5,7,11,"logistic__mean_preserving_lognormal","ok",TRUE,22,5,686.643483981257,695.371823608124,1.97223714947327,3330957.54655478,
"G1","rolling_5","MDAMB231_G1_full_13_episodes_ignore_media__g05__w008",5,8,12,"exponential__normal","ok",TRUE,23,5,716.539313089525,724.487772601029,0.184344080377465,,
"G1","rolling_5","MDAMB231_G1_full_13_episodes_ignore_media__g05__w008",5,8,12,"logistic__normal","ok",TRUE,23,5,718.539344176212,727.623297903645,0.184397688748128,1629926683531.11,
"G1","rolling_5","MDAMB231_G1_full_13_episodes_ignore_media__g05__w008",5,8,12,"exponential__mean_preserving_lognormal","ok",TRUE,23,5,719.916938532331,727.865398043835,0.147547784374668,,
"G1","rolling_5","MDAMB231_G1_full_13_episodes_ignore_media__g05__w008",5,8,12,"logistic__mean_preserving_lognormal","ok",TRUE,23,5,713.600367969818,722.684321697252,0.91470632701477,3431498.62647333,
"G1","rolling_5","MDAMB231_G1_full_13_episodes_ignore_media__g05__w009",5,9,13,"exponential__normal","ok",TRUE,25,5,771.583322442322,780.1154532164,0.156690971582482,,
"G1","rolling_5","MDAMB231_G1_full_13_episodes_ignore_media__g05__w009",5,9,13,"logistic__normal","ok",TRUE,25,5,773.583367845359,783.334374444304,0.156751457719223,762698781047.115,
"G1","rolling_5","MDAMB231_G1_full_13_episodes_ignore_media__g05__w009",5,9,13,"exponential__mean_preserving_lognormal","ok",TRUE,25,5,773.231670105862,781.76380087994,0.151348235898645,,
"G1","rolling_5","MDAMB231_G1_full_13_episodes_ignore_media__g05__w009",5,9,13,"logistic__mean_preserving_lognormal","ok",TRUE,25,5,765.047537613716,774.798544212662,0.735258167274189,3310867.23719889,
"G1","joint","MDAMB231_G1_full_13_episodes_ignore_media",,1,13,"exponential__normal","converged",,82,13,2584.70130841084,2623.20881636707,0.352853073263594,,
"G1","joint","MDAMB231_G1_full_13_episodes_ignore_media",,1,13,"logistic__normal","diagnostic_warning",,82,13,2579.28523756748,2622.60618401824,0.726476347914737,13583143.3330054,
"G1","joint","MDAMB231_G1_full_13_episodes_ignore_media",,1,13,"exponential__mean_preserving_lognormal","converged",,82,13,2576.41838258927,2614.9258905455,0.35836479140265,,
"G1","joint","MDAMB231_G1_full_13_episodes_ignore_media",,1,13,"logistic__mean_preserving_lognormal","diagnostic_warning",,82,13,2506.71541649495,2550.03636294571,0.910780963451195,7342086.15722932,
